>NM_000138.5	Q8K4G1.2	35.067	596	311	17	814	1398	630	1160	9.77e-83	307	2962	1666
>NM_000138.5	Q8K4G1.2	35.569	641	320	25	1944	2562	592	1161	7.22e-78	291	2962	1666
>NM_000138.5	Q8K4G1.2	35.893	599	316	27	2207	2778	618	1175	1.26e-67	258	2962	1666
>NM_000138.5	Q8K4G1.2	35.451	488	270	15	2301	2777	592	1045	1.40e-58	229	2962	1666
>NM_000138.5	Q8K4G1.2	31.853	653	342	26	585	1203	592	1175	5.08e-57	223	2962	1666
>NM_000138.5	Q8K4G1.2	38.255	298	169	11	2490	2778	585	876	1.15e-37	160	2962	1666
>NM_000138.5	Q8K4G1.2	29.221	462	261	20	278	702	1227	1659	2.50e-25	119	2962	1666
>NM_000138.5	Q8K4G1.2	41.860	129	69	2	2091	2214	343	470	4.15e-17	92.8	2962	1666
>NM_000138.5	Q8K4G1.2	32.461	191	114	9	2312	2494	288	471	2.33e-13	80.5	2962	1666
>NM_000138.5	Q8K4G1.2	36.923	130	68	4	1563	1686	343	464	2.95e-12	76.6	2962	1666
>NM_000138.5	Q8K4G1.2	32.948	173	105	3	2319	2481	1273	1444	4.46e-12	76.3	2962	1666
>NM_000138.5	Q8K4G1.2	30.915	317	141	17	146	422	600	878	3.91e-10	69.7	2962	1666
>NM_000138.5	Q8K4G1.2	32.432	148	85	6	1724	1862	343	484	4.47e-10	69.7	2962	1666
>NM_000138.5	Q8K4G1.2	24.728	368	198	13	620	923	1294	1646	8.33e-10	68.6	2962	1666
>NM_000138.5	Q8K4G1.2	38.043	92	53	1	663	750	1575	1666	2.51e-08	63.9	2962	1666
>NM_000138.5	Q8K4G1.2	42.500	80	42	2	812	888	1573	1651	6.72e-06	55.8	2962	1666
>NM_000138.5	Q8K4G1.2	32.743	113	65	3	1997	2100	1545	1655	1.22e-05	55.1	2962	1666
>NM_000138.5	Q8K4G1.2	38.202	89	50	2	2490	2574	1572	1659	1.64e-05	54.7	2962	1666
>NM_000138.5	Q8K4G1.2	36.111	108	59	4	2149	2250	285	388	2.78e-05	53.9	2962	1666
>NM_000138.5	Q8K4G1.2	33.083	133	77	7	2428	2552	286	414	5.88e-05	52.8	2962	1666
>NM_000138.5	Q8K4G1.2	34.737	95	57	2	2247	2336	1565	1659	2.20e-04	50.8	2962	1666
>NM_000138.5	Q8K4G1.2	31.343	134	70	5	1076	1192	1522	1650	0.001	48.1	2962	1666
>NM_000138.5	Q8K4G1.2	34.444	90	54	2	1697	1782	1575	1663	0.002	47.4	2962	1666
>NM_000138.5	Q8K4G1.2	42.188	64	35	1	2593	2656	334	395	0.003	47.4	2962	1666
>NM_000138.5	Q8K4G1.2	28.736	87	59	1	1287	1370	1574	1660	0.004	46.6	2962	1666
>NM_000138.5	Q8K4G1.2	32.609	92	56	3	337	424	1575	1664	0.004	46.6	2962	1666
>NM_000138.5	Q8K4G1.2	35.294	68	42	1	1422	1489	324	389	0.010	45.4	2962	1666
>NM_000138.5	Q8K4G1.2	34.259	108	64	4	2679	2779	1273	1380	0.013	45.1	2962	1666
>NM_000138.5	Q8K4G1.2	34.247	73	44	2	1912	1980	1587	1659	0.023	44.3	2962	1666
>NM_000138.5	Q8K4G1.2	38.158	76	42	2	2658	2728	1575	1650	0.035	43.5	2962	1666
>NM_000138.5	Q8K4G1.2	29.091	110	68	3	1472	1577	1557	1660	0.038	43.5	2962	1666
>NM_000138.5	Q8K4G1.2	35.135	74	43	1	2629	2697	1587	1660	0.055	42.7	2962	1666
>NM_000138.5	Q8K4G1.2	36.364	66	39	2	1998	2063	334	396	0.096	42.0	2962	1666
>NM_000138.5	Q8K4G1.2	34.247	73	43	2	1468	1535	1587	1659	0.10	42.0	2962	1666
>NM_000138.5	Q8K4G1.2	32.468	77	50	1	2674	2750	334	408	0.13	41.6	2962	1666
>NM_000138.5	Q8K4G1.2	38.596	57	32	2	1314	1370	343	396	0.26	40.8	2962	1666
>NM_000138.5	Q8K4G1.2	31.507	73	49	1	1463	1535	324	395	0.27	40.8	2962	1666
>NM_000138.5	Q8K4G1.2	33.333	75	47	1	2355	2426	1589	1663	0.31	40.4	2962	1666
>NM_000138.5	Q8K4G1.2	32.911	79	48	2	2075	2148	1585	1663	0.32	40.4	2962	1666
>NM_000138.5	Q8K4G1.2	33.766	77	50	1	2273	2349	333	408	0.79	39.3	2962	1666
>NM_000138.5	Q8K4G1.2	45.833	48	22	3	2724	2770	343	387	1.2	38.5	2962	1666
>NM_000138.5	Q8K4G1.2	31.731	104	60	3	2511	2610	1558	1654	1.3	38.5	2962	1666
>NM_000138.5	Q8K4G1.2	22.917	144	66	3	1049	1192	288	386	1.9	37.7	2962	1666
>NM_000138.5	Q8K4G1.2	29.167	96	65	3	2615	2707	1295	1390	3.0	37.4	2962	1666
>NM_000138.5	Q8K4G1.2	40.000	45	24	1	1119	1160	1616	1660	6.1	36.2	2962	1666
>NM_000138.5	Q8K4G1.2	29.060	117	71	6	1785	1897	287	395	6.3	36.2	2962	1666
>NM_000138.5	Q8K4G1.2	33.929	56	35	2	1926	1981	343	396	7.6	35.8	2962	1666
>NM_000138.5	Q8K4G1.2	39.655	58	31	2	1188	1245	343	396	8.2	35.8	2962	1666
>NM_000138.5	O08999.2	33.742	978	539	41	1103	2012	865	1801	2.60e-114	409	2962	1813
>NM_000138.5	O08999.2	33.117	1078	586	47	940	1937	534	1556	2.42e-110	396	2962	1813
>NM_000138.5	O08999.2	28.613	1363	708	59	266	1448	526	1803	2.86e-100	364	2962	1813
>NM_000138.5	O08999.2	31.473	1039	517	39	1413	2328	835	1801	1.40e-93	343	2962	1813
>NM_000138.5	O08999.2	29.734	1278	635	53	1562	2647	594	1800	1.70e-93	342	2962	1813
>NM_000138.5	O08999.2	29.581	906	445	33	550	1287	930	1810	3.33e-75	283	2962	1813
>NM_000138.5	O08999.2	31.905	840	410	38	663	1454	835	1560	1.93e-66	254	2962	1813
>NM_000138.5	O08999.2	29.763	887	494	36	1999	2815	587	1414	8.57e-64	246	2962	1813
>NM_000138.5	O08999.2	33.500	200	119	6	2035	2227	544	736	1.03e-15	88.2	2962	1813
>NM_000138.5	O08999.2	34.252	254	103	14	216	422	932	1168	3.25e-12	76.6	2962	1813
>NM_000138.5	O08999.2	43.590	78	41	2	1338	1412	1733	1810	4.43e-08	63.2	2962	1813
>NM_000138.5	O08999.2	23.846	390	244	14	2428	2775	536	914	3.17e-06	57.0	2962	1813
>NM_000138.5	O08999.2	39.024	82	45	2	2491	2568	1723	1803	3.22e-06	57.0	2962	1813
>NM_000138.5	O08999.2	39.474	76	42	1	1257	1328	1735	1810	1.12e-05	55.1	2962	1813
>NM_000138.5	O08999.2	38.095	84	47	2	1699	1778	1727	1809	2.65e-04	50.4	2962	1813
>NM_000138.5	O08999.2	39.759	83	40	3	115	196	133	206	4.78e-04	49.7	2962	1813
>NM_000138.5	O08999.2	32.941	85	53	2	338	419	1726	1809	6.41e-04	49.3	2962	1813
>NM_000138.5	O08999.2	38.462	78	44	1	1539	1612	1727	1804	8.18e-04	48.9	2962	1813
>NM_000138.5	O08999.2	36.364	88	51	3	2697	2779	1724	1811	0.005	46.6	2962	1813
>NM_000138.5	O08999.2	38.571	70	40	1	2356	2422	1740	1809	0.005	46.6	2962	1813
>NM_000138.5	O08999.2	45.312	64	30	3	2630	2688	1738	1801	0.011	45.4	2962	1813
>NM_000138.5	O08999.2	30.088	113	72	1	2231	2336	536	648	0.027	43.9	2962	1813
>NM_000138.5	O08999.2	29.861	144	84	7	2149	2282	535	671	0.051	43.1	2962	1813
>NM_000138.5	O08999.2	30.612	98	60	4	1869	1965	580	670	0.071	42.7	2962	1813
>NM_000138.5	O08999.2	24.227	194	137	5	2675	2866	587	772	0.091	42.4	2962	1813
>NM_000138.5	O08999.2	35.897	78	45	2	2659	2731	1726	1803	0.13	41.6	2962	1813
>NM_000138.5	O08999.2	30.000	100	62	3	219	318	1528	1619	0.23	40.8	2962	1813
>NM_000138.5	O08999.2	48.571	35	18	0	235	269	179	213	6.2	36.2	2962	1813
>NM_000138.5	Q14767.3	32.480	976	553	38	1103	2012	874	1809	7.57e-114	407	2962	1821
>NM_000138.5	Q14767.3	30.340	1058	537	41	275	1188	552	1553	3.90e-97	354	2962	1821
>NM_000138.5	Q14767.3	30.287	1116	523	45	1562	2576	607	1568	1.11e-95	350	2962	1821
>NM_000138.5	Q14767.3	31.719	1053	493	42	1414	2328	845	1809	8.76e-90	330	2962	1821
>NM_000138.5	Q14767.3	29.118	1123	548	36	701	1680	619	1636	1.86e-89	330	2962	1821
>NM_000138.5	Q14767.3	29.689	1061	554	46	1623	2535	552	1568	2.55e-85	316	2962	1821
>NM_000138.5	Q14767.3	28.043	1298	705	60	1482	2647	608	1808	1.73e-69	265	2962	1821
>NM_000138.5	Q14767.3	31.030	854	447	35	2022	2824	845	1607	2.43e-69	264	2962	1821
>NM_000138.5	Q14767.3	30.394	862	472	38	1999	2792	600	1401	4.06e-67	257	2962	1821
>NM_000138.5	Q14767.3	28.122	1049	543	43	622	1535	845	1817	9.31e-67	256	2962	1821
>NM_000138.5	Q14767.3	34.255	470	234	17	553	981	1189	1624	5.54e-53	210	2962	1821
>NM_000138.5	Q14767.3	29.148	446	238	16	247	652	1401	1808	1.04e-28	130	2962	1821
>NM_000138.5	Q14767.3	25.962	728	372	29	322	924	1120	1805	6.63e-27	125	2962	1821
>NM_000138.5	Q14767.3	44.872	78	40	2	1338	1412	1741	1818	1.23e-08	65.1	2962	1821
>NM_000138.5	Q14767.3	39.024	82	45	2	2491	2568	1731	1811	1.41e-06	58.2	2962	1821
>NM_000138.5	Q14767.3	32.331	133	79	4	1046	1174	551	676	3.28e-06	57.0	2962	1821
>NM_000138.5	Q14767.3	39.130	92	51	2	1490	1577	1728	1818	6.81e-06	55.8	2962	1821
>NM_000138.5	Q14767.3	38.158	76	43	1	1257	1328	1743	1818	1.56e-05	54.7	2962	1821
>NM_000138.5	Q14767.3	42.857	70	38	2	1230	1299	607	674	1.38e-04	51.6	2962	1821
>NM_000138.5	Q14767.3	50.000	54	22	2	144	196	163	212	0.002	48.1	2962	1821
>NM_000138.5	Q14767.3	36.364	88	51	3	2697	2779	1732	1819	0.005	46.6	2962	1821
>NM_000138.5	Q14767.3	36.905	84	48	3	1699	1778	1735	1817	0.005	46.6	2962	1821
>NM_000138.5	Q14767.3	29.452	146	81	7	2428	2562	552	686	0.005	46.2	2962	1821
>NM_000138.5	Q14767.3	40.625	64	33	2	2630	2688	1746	1809	0.031	43.9	2962	1821
>NM_000138.5	Q14767.3	35.616	73	44	2	1185	1257	605	674	0.044	43.1	2962	1821
>NM_000138.5	Q14767.3	35.897	78	45	2	2659	2731	1734	1811	0.40	40.0	2962	1821
>NM_000138.5	Q14767.3	33.735	83	47	3	2217	2291	1732	1814	0.66	39.3	2962	1821
>NM_000138.5	Q14767.3	33.333	72	47	1	1257	1328	592	662	0.71	39.3	2962	1821
>NM_000138.5	Q14767.3	40.000	45	24	1	1119	1160	1774	1818	1.5	38.1	2962	1821
>NM_000138.5	Q14767.3	51.429	35	17	0	235	269	185	219	2.0	37.7	2962	1821
>NM_000138.5	Q14767.3	33.333	75	45	3	2075	2144	1743	1817	4.8	36.6	2962	1821
>NM_000138.5	Q8N2S1.2	34.721	913	469	34	1005	1844	549	1407	6.24e-111	396	2962	1624
>NM_000138.5	Q8N2S1.2	29.407	1163	669	39	942	2044	287	1357	2.70e-105	379	2962	1624
>NM_000138.5	Q8N2S1.2	32.220	1018	498	37	1724	2574	344	1336	2.56e-104	375	2962	1624
>NM_000138.5	Q8N2S1.2	32.363	859	425	29	1499	2284	549	1324	1.71e-93	341	2962	1624
>NM_000138.5	Q8N2S1.2	30.720	931	528	32	804	1680	535	1402	1.28e-91	335	2962	1624
>NM_000138.5	Q8N2S1.2	29.963	1088	539	40	275	1189	287	1324	1.11e-87	323	2962	1624
>NM_000138.5	Q8N2S1.2	31.257	931	502	33	1333	2202	549	1402	6.75e-86	317	2962	1624
>NM_000138.5	Q8N2S1.2	33.949	704	404	20	2091	2777	344	1003	7.24e-80	298	2962	1624
>NM_000138.5	Q8N2S1.2	34.718	602	322	27	2206	2778	574	1133	1.80e-63	244	2962	1624
>NM_000138.5	Q8N2S1.2	32.129	498	236	20	550	981	929	1390	2.94e-41	172	2962	1624
>NM_000138.5	Q8N2S1.2	36.700	297	175	9	2490	2778	542	833	1.76e-36	156	2962	1624
>NM_000138.5	Q8N2S1.2	32.576	264	146	12	278	516	1185	1441	2.11e-16	90.5	2962	1624
>NM_000138.5	Q8N2S1.2	33.526	173	104	4	2319	2481	1231	1402	9.58e-13	78.6	2962	1624
>NM_000138.5	Q8N2S1.2	32.911	158	93	7	2345	2494	320	472	2.82e-11	73.6	2962	1624
>NM_000138.5	Q8N2S1.2	36.364	154	84	7	662	803	1252	1403	5.09e-10	69.3	2962	1624
>NM_000138.5	Q8N2S1.2	31.392	309	135	20	154	427	610	876	1.38e-09	68.2	2962	1624
>NM_000138.5	Q8N2S1.2	41.333	75	41	1	590	661	1543	1617	6.68e-08	62.4	2962	1624
>NM_000138.5	Q8N2S1.2	38.636	88	50	1	667	750	1537	1624	1.91e-07	60.8	2962	1624
>NM_000138.5	Q8N2S1.2	37.333	75	43	1	632	702	1543	1617	4.25e-07	59.7	2962	1624
>NM_000138.5	Q8N2S1.2	37.963	108	57	4	2149	2250	286	389	1.52e-06	58.2	2962	1624
>NM_000138.5	Q8N2S1.2	32.576	132	79	6	2428	2552	287	415	4.70e-06	56.2	2962	1624
>NM_000138.5	Q8N2S1.2	46.377	69	34	1	823	888	1541	1609	4.22e-05	53.1	2962	1624
